(220950,20.57889,-100.105)
(220966,22.90937,-101.04728)
(221236,19.428974,-99.199847)
(222397,25.685163,-100.315238)
(222495,19.699076,-101.199996)
(222517,19.539508,-99.046335)
(222939,19.242918,-103.709341)
(223191,19.465595,-99.252133)
(223192,23.920061,-102.289691)
(224218,23.920061,-102.289691)
(224761,27.460849,-99.529784)
(224777,25.85306,-100.29167)
(225237,17.071072,-96.727229)
(225394,18.63021,-100.19655)
(225451,19.271091,-99.458201)
(225579,19.627022,-99.031894)
(226440,20.096236,-98.774767)
(227162,27.04119,-105.00672)
(227320,30.19876,-105.68778)
(228085,27.6,-105.33333)
(228948,23.920061,-102.289691)
(229468,27.365,-112.28855)
(230022,28.692225,-100.542974)
(230876,20.643906,-87.073594)
(232677,19.051201,-98.212116)
(233266,20.506281,-87.227633)
(233705,17.7448,-101.224)
(233763,19.749398,-88.709698)
(233779,31.776018,-107.631774)
(233832,20.647833,-105.217206)
(234339,20.869816,-88.631335)
(234344,20.851846,-88.631669)
(239114,19.58105,-99.26743)
(239208,19.5,-99.18333)
(239475,25.72622,-103.03481)
(239476,19.5,-99.18333)
(240035,25.988644,-98.081778)
(240870,32.36044,-117.04645)
(241093,20,-99.5)
(241511,27.59046,-101.25373)
(241516,25.441613,-100.992478)
(241883,19.076713,-98.315063)
(243017,21.83819,-99.02801)
(243021,29.75978,-110.95226)
(243653,29.02015,-104.50763)
(244897,25.41078,-111.90989)
(244903,23.920061,-102.289691)
(244906,18.99427,-97.53786)
(244908,20.5,-102.31667)
(244909,19.371422,-99.150344)
(244956,22.07056,-102.25194)
(245167,27.34028,-114.42167)
(245611,23.103717,-109.723031)
(247035,27.13493,-113.50025)
(247044,19.5875,-98.88333)
(247199,22.14266,-100.983018)
(247557,19.274712,-99.535685)
(247671,21.54693,-101.45481)
(247822,20.914137,-100.750255)
(248200,25.738505,-100.280753)
(248432,32.02607,-116.63377)
(248438,19.281409,-99.170268)
(248444,23.97068,-109.89669)
(248684,25.65716,-100.40268)
(249889,21.28889,-98.71889)
(249917,25.682028,-100.451971)
(250513,23.920061,-102.289691)
(250572,19.16083,-99.45139)
(251911,19.40135,-99.94545)
(253327,24.799455,-107.39945)
(253603,20.546565,-87.433591)
(253690,27.069053,-109.439423)
(254286,18.67948,-100.44739)
(254385,22.277212,-97.875388)
(254982,23.920061,-102.289691)
(255005,18.49769,-99.87882)
(255006,19.359422,-98.959584)
(255008,18.878906,-97.729239)
(255990,18.19083,-96.96694)
(256348,18.98684,-99.094735)
(256862,20.185978,-99.272596)
(257218,32.497748,-116.962303)
(257573,18.81611,-99.64944)
(257681,20.458014,-103.437913)
(257756,19.542424,-99.197266)
(257765,19.274583,-99.178087)
(258113,29.50632,-114.73971)
(258114,23.454289,-110.230329)
(258199,18.078,-91.6552)
(258281,16.088489,-93.758989)
(258477,25.539832,-103.407695)
(258585,23.920061,-102.289691)
(258926,19.70306,-101.11583)
(259235,20.082873,-98.365695)
(259286,19.650622,-99.155673)
(259289,20.1944,-87.439798)
(259391,17.05639,-97.78611)
(259989,19.410362,-102.049836)
(260186,19.16368,-100.134684)
(260754,21.82833,-98.75028)
(260777,31.492,-107.45995)
(260784,23.920061,-102.289691)
(260911,23.735592,-103.983939)
(261000,23.71889,-99.09778)
(261230,22.035875,-103.683662)
(261421,17.991309,-92.936086)
(261888,23.920061,-102.289691)
(261889,19.47778,-96.78389)
(262348,19.254115,-99.110634)
(263601,20.701353,-103.431316)
(263792,19.147953,-99.646257)
(264468,12.626267,-87.128791)
(265048,13.091684,-86.35837)
(265066,11.92988,-85.95602)
(265126,13.094192,-86.0025)
(265128,11.84962,-86.19903)
(265610,12.43787,-86.87804)
(265758,12.13282,-86.2504)
(265771,11.976104,-86.099853)
(265778,12.926519,-85.923557)
(265856,12.11219,-86.52304)
(266030,11.439853,-85.82468)
(266064,12.16667,-86.4)
(266154,12.19525,-85.94725)
(266203,11.91667,-86.61667)
(266256,11.40255,-84.89991)
(266467,12.08333,-86.25)
(266727,9.15874,-79.6183)
(266771,8.96667,-79.56667)
(266887,8.96667,-79.55)
(266913,8.95,-79.65)
(267177,9.33333,-82.25)
(267194,9.16667,-82.26667)
(267433,8.75,-79.88333)
(267782,9.35917,-79.90139)
(267874,8.42729,-82.43085)
(269049,8.46667,-80.28333)
(269052,9.05,-79.45)
(269054,8.9936,-79.51973)
(269994,9.03333,-79.45)
(270875,8.9936,-79.51973)
(271178,8.9936,-79.51973)
(271565,8.48333,-79.95)
(271574,8.45,-78.88333)
(271610,9.03333,-79.5)
(271923,9.23333,-79.01667)
(272024,-23.23333,-55.85)
(272069,-25.30066,-57.63591)
(272082,-26.46081,-54.80517)
(272093,-27.05,-55.55)
(272207,-25.50972,-54.61111)
(272302,-25.20791,-57.53202)
(272430,-23.40556,-57.44028)
(272495,-27.33056,-55.86667)
(273113,-25.32308,-57.54021)
(273121,-27.09532,-56.01985)
(273160,-25.3411,-54.761014)
(273161,-27.08333,-55.75)
(273188,-26.58333,-55.56667)
(273233,-25.34682,-57.60647)
(273241,-27.25,-57.46667)
(273244,-25.16611,-57.48562)
(273264,-25.26703,-57.49107)
(273380,-19.45,-61.15)
(273384,-22.544581,-55.759992)
(273752,-25.53333,-56.73333)
(273770,-25.33968,-57.50879)
(273772,-24.43333,-57.61667)
(273830,-25.508469,-57.444108)
(273923,-25.3676,-57.59274)
(273937,-25.784469,-56.449642)
(273991,-12.049141,-77.021217)
(273995,-10.89333,-76.80083)
(274816,-12.049141,-77.021217)
(275660,-16.39889,-71.535)
(275880,-12.05,-76.96667)
(276320,-12.69326,-76.64465)
(276327,-12.98078,-72.876651)
(276373,-12.63464,-76.6452)
(276990,-7.16378,-78.50027)
(277222,-12.05658,-77.11814)
(278370,-12.049141,-77.021217)
(279115,-12.1,-76.98333)
(279399,-16.38526,-71.56234)
(280083,-6.77137,-79.84088)
(281568,-12.13333,-76.81667)
(283405,-13.551969,-72.069168)
(284093,-12.049141,-77.021217)
(287060,-12.049141,-77.021217)
(288019,-14.061322,-75.74764)
(289620,-12.049141,-77.021217)
(290005,-11.82861,-77.01639)
(290094,-12.049141,-77.021217)
(290508,-6.13722,-77.95361)
(290953,-15.38167,-71.47335)
(290956,-12.54299,-74.60863)
(290967,-11.99306,-76.10889)
(290979,-12.1,-77.03333)
(290990,-12.56082,-76.60298)
(291087,-11.13889,-76.72694)
(291936,-12.049141,-77.021217)
(292084,-12.48778,-75.91458)
(292987,-12.049141,-77.021217)
(293076,-12.049141,-77.021217)
(293154,-10.69052,-77.80263)
(293192,-11,-77.61667)
(293552,-11.85222,-76.39972)
(295076,-12.22965,-76.85919)
(296728,-5.31667,-80.7)
(297395,-5.190249,-80.625657)
(298680,-12.33333,-76.81667)
(300853,-11.04028,-77.59778)
(300915,-12.09841,-77.01107)
(300938,-12.40102,-73.85043)
(301076,-11.10667,-77.37583)
(301081,-6.9471,-76.34528)
(301103,-13.54594,-71.88478)
(301491,-12.049141,-77.021217)
(302066,-13.4225,-72.12861)
(302069,-12.09555,-76.23041)
(303403,-14.09766,-75.70454)
(303468,-11.56634,-76.63909)
(303469,-15.55514,-73.11335)
(303477,-10.62849,-76.99034)
(303729,-4.57722,-81.27194)
(305245,-8.108006,-79.032897)
(305837,-12.576,-76.3304)
(309369,18.368211,-66.109321)
(310113,17.29484,-62.7261)
(310133,17.13333,-62.61667)
(310137,17.16667,-62.61667)
(310151,17.361373,-62.850013)
(310206,17.32692,-62.73069)
(310251,14.06667,-60.95)
(310253,14.008326,-60.989868)
(310297,14.06667,-60.95)
(310377,14.01858,-60.99537)
(310388,13.23357,-61.199573)
(310392,13.23357,-61.199573)
(310417,13.15872,-61.22475)
(310419,13.188975,-61.266833)
(310433,13.01667,-61.23333)
(310750,5.822445,-55.172672)
(310879,10.63333,-61.28333)
(310935,10.72081,-61.56616)
(310944,10.51667,-61.41667)
(310956,10.36637,-61.45985)
(310960,10.26813,-61.46074)
(310981,10.51667,-61.41667)
(310992,10.72081,-61.56616)
(311003,10.435364,-61.264793)
(311033,10.72081,-61.56616)
(311092,10.28333,-61.46667)
(311106,10.51667,-61.41667)
(311121,10.28333,-61.46667)
(311124,10.72081,-61.56616)
(311160,10.651997,-61.517031)
(311186,10.16667,-61.46667)
(311194,10.72081,-61.56616)
(311196,10.435364,-61.264793)
(311209,10.18333,-61.68333)
(311214,10.651997,-61.517031)
(311244,10.435364,-61.264793)
(311248,10.651997,-61.517031)
(311251,10.28333,-61.46667)
(311252,10.435364,-61.264793)
(311263,10.28333,-61.46667)
(311266,10.64917,-61.49889)
(311273,10.435364,-61.264793)
(311276,10.72081,-61.56616)
(311289,37.67622,-77.292725)
(311306,10.435364,-61.264793)
(311316,10.435364,-61.264793)
(311321,10.28333,-61.46667)
(313153,25.766368,-80.210268)
(313801,37.778008,-122.431272)
(314091,36.105819,-95.916194)
(314417,-30.401898,-56.467151)
(314426,-34.87722,-56.02972)
(314427,-34.9,-54.95)
(314448,-34.83346,-56.16735)
(314469,-34.52278,-56.27778)
(314483,-33.98917,-58.28556)
(314518,-34.807852,-55.950704)
(314519,-34.83346,-56.16735)
(314535,-34.81306,-56.04472)
(314580,-33.53009,-58.21701)
(314624,-34.09556,-56.21417)
(314628,-33.127201,-58.311996)
(314664,-34.9,-54.95)
(314676,-34.91571,-54.86388)
(314707,-34.83768,-55.9832)
(314716,-34.72639,-56.22)
(314756,-34.9,-54.95)
(314757,-34.90452,-54.82625)
(314780,-33.2524,-58.03047)
(314785,-34.37589,-55.23771)
(314795,-34.83346,-56.16735)
(314808,-33.91667,-57.78333)
(314833,-34.86028,-56.05222)
(314859,-32.317192,-58.083944)
(314951,-34.8568,-55.295978)
(314952,-34.922295,-56.164331)
(314954,-34.96667,-54.95)
(315001,-30.90534,-55.55076)
(315014,-31.38333,-57.96667)
(315019,-32.44654,-58.43569)
(315029,-34.349959,-56.709986)
(315059,-34.64694,-56.06278)
(315071,-34.84639,-55.99806)
(315076,-34.52278,-56.27778)
(315077,-33.4,-58.31667)
(315082,-31.73333,-55.98333)
(315110,-33.53889,-56.88861)
(315116,-33.25895,-55.10472)
(315144,-32.68333,-57.63333)
(315155,10.31941,-66.55589)
(315157,11.090107,-69.772823)
(315163,9.55451,-69.19564)
(315189,10.33333,-67.11667)
(315299,7.2,-62.05)
(315320,10.45354,-67.27187)
(315416,8.5931,-70.2261)
(315487,9.43889,-64.47278)
(315491,9.46742,-64.47228)
(315494,9.76051,-64.38226)
(315569,10.04361,-67.80278)
(315582,5.06142,-66.30492)
(315597,5.51667,-63.6)
(315603,9.56009,-69.21475)
(315821,10.28847,-68.01415)
(315823,10.133,-64.692001)
(315833,8.5931,-70.2261)
(315837,11.090107,-69.772823)
(315842,10.43333,-66.76667)
(315848,12.03333,-70.08333)
(315849,9.89153,-70.89976)
(315851,10.07389,-69.32278)
(315920,11.85524,-70.01943)
(315922,10.43398,-66.87662)
(315952,10.1688,-68.260246)
(315988,10.86667,-71.78333)
(316158,9.244647,-70.270378)
(316170,10.48333,-66.81667)
(316172,10.68128,-71.40036)
(316381,10.38828,-71.43992)
(316391,9.997506,-69.21318)
(316396,7.45,-67.01667)
(316440,10.18634,-67.45935)
(316452,7.63501,-66.16815)
(316494,8.92416,-67.42929)
(316607,10.3588,-66.94513)
(316878,9.30571,-64.35841)
(316939,10.61119,-66.85215)
(316946,10.02326,-64.59732)
(316957,10.505146,-66.917878)
(316987,10.48333,-66.96667)
(317096,10.17554,-70.08274)
(317123,10.34985,-66.98632)
(317156,10.66781,-63.25849)
(317279,10.60383,-67.03034)
(317430,10.49598,-66.85347)
(317654,8.12923,-63.54086)
(317661,8.370655,-62.637348)
(317663,10.192401,-71.3125)
(317771,10.8,-71.76667)
(317827,11.4045,-69.67344)
(317964,10.15892,-66.88575)
(318055,10.46354,-64.1775)
(319077,10.22829,-71.23857)
(319377,10.10295,-65.23476)
(319379,9.78015,-69.87293)
(319380,10.42994,-66.8161)
(319535,10.20393,-67.22168)
(319541,10.03039,-66.61797)
(319563,10.13333,-67.01667)
(319657,10.27907,-66.39626)
(319735,8.80187,-71.76947)
(319947,11.38851,-69.74319)
(320036,10.29167,-66.78333)
(320403,8.85,-64.46667)
(320586,6.56667,-66.98333)
(320726,10.981915,-63.886131)
(320780,8.61366,-71.65284)
(320986,10.28333,-66.86667)
(321185,9.04183,-69.74206)
(321206,10.241275,-64.579138)
(321281,10.46736,-66.60663)
(321292,9.96667,-67.46667)
(321370,10.4762,-66.54266)
(321456,6.57965,-66.80813)
(321639,10.61667,-71.55)
(321966,11.03333,-63.86278)
(322148,10.13105,-65.73644)
(322200,10.22006,-66.18647)
(322236,9.51014,-71.04632)
(322514,10.20667,-66.01639)
(322643,11.24243,-70.07618)
(322764,10.59901,-66.9346)
(322784,11.0026,-64.01822)
(322930,10.41305,-66.69099)
(322933,10.5,-67.15)
(323154,10.08183,-66.75284)
(323317,10.05519,-65.00901)
(323891,10.2,-66.08333)
(323919,9.9918,-65.89686)
(324000,10.21844,-67.33017)
(324536,7.83333,-72.4)
(324609,10.30961,-66.55452)
(324637,10.26276,-66.65938)
(324846,10.07378,-66.71998)
(324977,10.19769,-64.69407)
(325134,10.32143,-67.04337)
(325361,10.24333,-66.115)
(325377,10.50688,-66.82743)
(325378,10.50688,-66.82743)
(325457,10.49389,-66.82863)
(325515,10.131618,-67.88714)
(325710,10.48297,-66.58948)
(325751,10.34447,-67.04325)
(325923,10.13978,-66.91714)
(325998,10.06143,-66.2679)
(326015,10.4333,-67.013854)
(326031,10.06444,-72.545)
(326037,8.4395,-71.44732)
(326061,10.60671,-66.89177)
(326272,10.28333,-67.33333)
(326276,10.63167,-71.64056)
(326277,9.578507,-72.562312)
(326281,8.2275,-63.66492)
(326282,10.24694,-67.59583)
(326283,10.07849,-69.61993)
(326325,10.29644,-67.71813)
(326343,10.51637,-66.87113)
(326358,9.42499,-65.19555)
(326499,8.25014,-62.81538)
(326525,10.35,-67.11667)
(326526,9.75,-63.17667)
(326625,8.600689,-71.142654)
(327049,10.252118,-68.007012)
(327087,10.157688,-68.56842)
(327284,10.05819,-66.9267)
(327442,10.997547,-63.798637)
(327510,11.38851,-69.74319)
(327798,10.47226,-66.80155)
(327799,10.47226,-66.80155)
(328034,10.95815,-63.849449)
(328035,10.95815,-63.849449)
(328047,10.33333,-67.51667)
(328067,10.31766,-63.58121)
(328162,10.00609,-65.03433)
(328223,10.74192,-71.6367)
(328225,10.474236,-68.01165)
(328264,5.16651,-66.53524)
(328265,10.21667,-64.61667)
(328288,6.20626,-67.45563)
(328290,10.052969,-65.037277)
(328322,11.05789,-63.9664)
(328324,8.88333,-69.93333)
(328339,11.65806,-70.215)
(328377,11.699722,-70.204095)
(328781,11.02974,-64.3715)
(328807,9.20294,-72.56085)
(329010,11.28125,-69.88964)
(329026,10.38854,-66.95179)
(329047,10.26466,-66.50307)
(329081,7.72228,-65.6307)
(329082,10.83158,-70.47471)
(329084,9.11343,-70.91943)
(329085,10.30392,-66.05473)
(329086,7.786513,-72.20901)
(329091,10.272851,-67.959139)
(329118,10.33991,-68.74247)
(329131,7.89909,-67.472362)
(329136,7.81667,-68.23333)
(329146,10.575221,-71.634786)
(329186,9.66917,-71.025)
(329244,10.30125,-65.99053)
(329262,10.38854,-66.95179)
(329314,9.91152,-67.35381)
(329451,10.36528,-67.07955)
(329497,9.25,-64.11667)
(329610,8.99868,-71.90888)
(329633,10.18,-67.51184)
(329640,10.46629,-66.58114)
(329665,7.73333,-61.55)
(329783,9.03676,-64.69547)
(329794,10.53642,-71.51104)
(329809,10.09196,-65.6398)
(329839,10.23409,-66.66308)
(330278,9.76857,-63.24237)
(330366,10.386826,-67.282241)
(330421,9.37084,-70.43472)
(330431,8.97003,-71.27277)
(330445,9.27496,-65.77153)
(330495,9.27919,-69.12)
(330506,10.23262,-67.47319)
(330623,7.67476,-72.42289)
(330624,10.178219,-68.00312)
(330625,10.61468,-62.55527)
(330627,10.96667,-72.2)
(330629,9.31778,-70.60361)
(330641,9.212625,-66.010391)
(330653,10.55,-67.1)
(330668,10.55,-67)
(330763,10.03757,-67.485408)
(330874,10.08,-69.12611)
(330948,11.21667,-71.88333)
(331302,-9.66078,20.39155)
(331759,26.42231,29.227089)
(332098,6.31459,-10.802055)
(332442,33.58831,-7.61138)
(333141,-33.915366,18.543149)
(333345,-25.33021,31.1276)
(333729,0.31628,32.58219)
(335681,39.937967,116.417592)
(347579,31.246027,121.483385)
(355169,28.557163,77.163665)
(355171,32.41394,75.8038)
(355209,19.131577,72.891418)
(355215,28.557163,77.163665)
(366138,32.792761,34.995336)
(366140,31.759595,35.215315)
(366146,32.066455,34.783553)
(366206,26.211638,127.693438)
(366238,35.695126,139.75391)
(366692,3.160318,101.691466)
(368626,14.547814,121.034332)
(369905,1.316382,103.833828)
(371960,13.595918,100.618817)
(375277,25.12148,55.297615)
(382337,48.490174,3.497895)
(382351,48.858705,2.342865)
(383495,52.524932,13.407032)
(386987,53.576158,10.007046)
(389790,50.801478,8.771134)
(395208,52.315369,7.877782)
(396396,47.683452,17.643296)
(396452,53.33928,-6.281314)
(397301,44.220379,9.971429)
(402208,43.817726,11.370028)
(403105,43.587095,11.316054)
(404776,45.473702,9.170685)
(409967,43.83855,7.89728)
(413202,49.608759,6.125923)
(413446,33.752142,-118.393949)
(413494,52.37243,4.89973)
(414063,59.974453,10.735045)
(417493,38.748243,-9.140093)
(417579,40.849773,-8.473927)
(424684,38.360892,-0.486281)
(425456,41.400347,2.159592)
(426291,36.518753,-6.279529)
(429555,28.115784,-15.439151)
(429871,4.73244,-74.26419)
(430385,39.475699,-0.42134)
(430864,40.730032,-4.016194)
(431416,42.667152,-1.646057)
(431932,40.43293,-3.81338)
(433104,28.46824,-16.25462)
(433212,43.455334,-3.824443)
(433452,37.383606,-5.97997)
(434534,39.464773,-0.363258)
(435294,40.491687,-3.96378)
(435756,41.646481,-0.887553)
(436552,46.65826,6.514253)
(436566,46.520381,6.63141)
(436630,46.507076,6.375846)
(436710,47.385345,8.548751)
(437250,52.209881,0.121971)
(438061,51.509648,-0.099076)
(438369,50.740994,-1.971466)
(438869,53.952213,-1.096445)
(438885,-34.929075,138.602578)
(438887,-27.469309,153.026164)
(438891,-32.128147,115.829281)
(438897,-34.509522,144.843538)
(438901,-33.714793,150.30671)
(438903,-37.825071,144.978682)
(438905,-31.960773,115.834088)
(438907,-33.868633,151.209421)
(439101,-36.849193,174.764111)
(439294,18.232135,-63.042295)
(439297,12.16688,-68.96667)
(439300,49.96436,-6.29105)
(439302,18.04235,-63.058383)
(439310,18.235718,-63.05878)
(439345,-38.165295,-72.288079)
(439347,3.420497,-73.166783)
(439363,-1.241567,-78.322784)
(439393,14.762778,-86.920196)
(439433,23.920061,-102.289691)
(439457,8.72491,-80.338454)
(439459,-21.686079,-60.13994)
(439460,-12.98078,-72.876651)
(439463,39.225448,-8.266333)
(439492,40.09095,-3.464618)
(439519,52.418788,-1.247349)
(439521,-32.838882,-56.01682)
(439524,7.18646,-64.568705)
(439650,26.213459,-98.312682)
(439664,9.07333,-63.505)
(439687,25.816755,-80.139175)
(439693,25.956519,-80.136808)
(439698,25.80406,-80.347207)
(439706,34.06179,-84.272531)
(439721,-2.198442,-79.893608)
(439723,26.049257,-80.27424)
(439731,25.69119,-80.165652)
(439739,26.099634000000002,-80.405192)
(439745,8.3153,-62.705326)
(439752,25.85106,88.24131)
(439789,52.554205,5.501896)
(439860,20.604813,-100.406992)
(441308,53.06677,-116.78557)
(441582,-12.54299,-74.60863)
(441633,18.519479,73.870703)
(441634,17.12096,-61.84329)
(441635,17.110938,-61.779381)
(441636,13.090775,-59.524293)
(441639,13.146711,-59.54763)
(441657,18.61501,-68.70798)
(441660,18.026,-63.04582)
(441662,18.029893,-63.083523)
(441663,18.04235,-63.058383)
(441669,8.88752,-64.24544)
(441719,42.97119,-73.79262)
(441727,36.066023,14.233561)
(441749,17.278466,-62.686177)
(441751,-16.49901,-68.146263)
(441752,18.185221,-63.13968)
(441765,12.107031,-68.929252)
(441782,13.120131,-59.603234)
(441786,16.330065,-86.523342)
(441841,-33.344296,-70.636597)
(441842,19.22207,-70.52956)
(441844,4.635456,-74.08768)
(441845,-25.201504,-57.531217)
(441848,10.435364,-61.264793)
(441868,46.458885,6.338641)
(441881,-34.722075,-56.444231)
(441894,13.266438,-59.626206)
(441930,23.25902,-109.718583)
(442178,19.36233,-99.28258)
(442184,19.364502,-99.223359)
(442278,16.899052,-99.835462)
(442577,19.565135,-99.249273)
(442615,19.297087,-99.537321)
(442857,20.756113,-105.339317)
(443709,20.727422,-100.276704)
(443719,20.497679,-86.94463)
(444396,21.81663,-71.752704)
(444937,50.780688,4.792712)
(444940,5.121996,-58.912352)
(444948,19.32281,-81.2487)
(444967,-19.261521,146.643491)
(444973,19.319996,-81.230744)
(444997,21.958624,-102.342395)
(445004,19.835017,-90.519526)
(445084,31.100025,-107.979983)
(445113,30.191353,-108.226399)
(445215,19.481139,-99.099276)
(445233,19.126569,-104.352016)
(445289,24.026912,-104.650288)
(445290,21.017563,-101.855403)
(445292,19.311346,-99.242886)
(445319,17.424203,-98.779004)
(445492,19.05,-99.53333)
(445527,19.763944,-104.364803)
(445562,18.945503,-99.495165)
(445571,19.423081,-99.041199)
(445586,21.867284,-101.592916)
(445587,20.614256,-103.305333)
(445592,19.635596,-98.914568)
(445596,19.547512,-99.193851)
(445598,19.945981,-99.827543)
(445613,20.124345,-99.848916)
(445800,20.271989,-102.476397)
(445839,25.973997,-100.450693)
(445870,17.071072,-96.727229)
(445961,25.418261,-100.146558)
(446423,18.794685,-88.723698)
(446479,18.909258,-98.433701)
(446538,19.076713,-98.315063)
(446544,26.825912,-109.639523)
(446579,18.030042,-92.781601)
(446736,19.417865,-98.03772)
(446763,23.743943,-99.146791)
(446876,20.391451,-99.985081)
(446951,23.920061,-102.289691)
(447026,23.920061,-102.289691)
(447241,23.920061,-102.289691)
(447264,21.072902,-89.519606)
(447291,10.435364,-61.264793)
(447323,-34.83346,-56.16735)
(447393,9.578507,-72.562312)
(447472,-34.83346,-56.16735)
(447528,-12.049141,-77.021217)
(447548,35.733495,139.191343)
